prompt,title,essay,score,possui_titulo,quant_de_palavras,Zero?,Língua Port,Tema e Gênero,Coerência,Coesão,Prop de Interv,Distintas,Ortografia,Gramática,Pontuação,Estilo,Concordância,Outros
71,Diga não ao suicídio,"['Na idade média, o suicídio do nobre era considerado um ato corajoso e honroso independente do motivo. Mas, o suicídio do pobre era ser egoísta e covarde. Contudo, não se assemelha aos altos índices que vemos\xa0, hoje, no Brasil. Os jovens do século XXI estão presos no mundo da solidão das redes sociais n\xa0qual buscam entretenimento para os problemas e sofrimentos. Mas, esse ainda é um assunto sem fortes debates na no contexto familiar brasileiro.', 'Ademais, adolescentes e também adultos\xa0 se acomodam cada dia mais com a vida virtual, que gera o desejo de isolar-se . Passou a ser extinto o diálogo entre pais e filhos, a conversa e diversão entre amigos, porque muitos idealizaram um mundo denominado “seu”. Na maioria dos casos,\xa0\xa0trocam um passeio ao ar livre por uma tarde olhando publicações no facebook, instagram e whatsApp. Muitas vezes, é mais fácil conversar com alguém desconhecido por esses meios supracitados do que algum familiar, pelo medo de não ser compreendido. Alguns sequer falam dos seus medos, inseguranças e problemas por conta da idealização da vida perfeita nas redes sociais. Por isso, é necessário diálogo dentro do lar,\xa0 para perceber que problemas são temporários.', 'Familiares e amigos nem sempre percebem que a iniciativa do suicídio pode já está sendo gerada na mente do jovem, pensam que isso não vai acontecer e então não precisa ser conversado sobre . Muitas vezes, é necessário ressaltar o quanto aquelas pessoas ao redor são importantes, procurar mantê-las cientes do valor da vida. Procurar ajuda principalmente com psicólogos é uma forma de desejar ser curado dos maus pensamentos e do desejo de tirar a própria vida. Como diz Augusto Cury,\xa0 “quando uma pessoa pensa em suicídio, ela quer matar a dor, mas nunca a vida”. A dor dos problemas, medo, solidão e insegurança que para muitos parece ser eterna.', 'Se faz necessário campanhas midiáticas para divulgar como pode ser percebido o pensamento suicida e como esse assunto deve ser abordado dentro do próprio lar. Os gestores municipais e estaduais devem disponibilizar uma central para ajudar nas descobertas/desconfiança dos casos para que assim seja possível uma visita com especialistas para evitar o aumento do percentual de suicídio. A sociedade pode promover palestras de conscientização sobre o valor da vida para o incentivo de buscar os sonhos e objetivos ao invés da morte e solidão.']",680,Sim,388,1,120, 160, 120, 160, 120,230,0.0,0.0,0.0,0.0,0.0,12.0
63,,"['A produção de bens de consumo é essencial para a vida das pessoas, visto que para viver com certos confortos em áreas como: saúde, educação, segurança, lazer...\xa0 É necessário ter alguns itens que não são produzidos pela natureza apenas . O exemplo de medicamentos, equipamentos para tratamentos de doenças, deslocamento e meios para pesquisa. Porém, é fundamental pensar nessa produção a partir do viés ecosustentável, mas caso isso não ocorra é fundamental pensar em meios de penalidades para que os erros não se repitam. Para isso\xa0\xa0é preciso aumentar ou criar mais sanções para mitigara a sensação de impunidade.', 'Tais represálias podem abranger desde multas, proibição da atividade da corporação em território nacional, mais fiscalizações por parte do Estado e ou desativação em território nacional da empresa.', 'Para tanto, é fundamental que as represálias como as multas, pois ao saber que qualquer passível terá um alto custo a quem o fizer o responsável pelo dano irá repensar em um meio de produção mais sustentável ou perderá um lucro significativo . Mas, é preciso se fiscalizada, também, por parte do Estado e da sociedade. Com isso saberemos , se de fato, está ocorrendo a implantações de meios de prevenção, já que muitos podem burlam\xa0ou não minimizar os riscos de modo efetivo, caso notem que não há quem observar se o que foi propost\xa0está sendo cumprindo.', 'Do mesmo modo, é preciso criar meios para que as corporações revitalizem as áreas que sofreram impactos ambientais, para que o local volte a ser o mais despoluído\xa0 ou que possa assim, custeado por essa, haver a descontaminação no decorrer dos anos, independente do tempo que dure a medida. Com esse tipo de ação será possível recuperar e assim não deixar áreas com passível ambiental sem dar à devida chance a natureza para recuperação.', 'Logo, as sanções são um meio de mostrar as corporações que produzem sem o devido respeito à legislação ambiental ,que existem agentes legais de prontidão para limitar as ações e aplicar o que\xa0 lei exige , seja de multa a revitalização ou proibição da atividade. Porém\xa0é fundamental, além de punir, desenvolver políticas públicas ambientais\xa0 para evitar novos impactos e modificar a cultura de produção, para que o desenvolvimento tecnológico ocorra de modo mais sustentável, já que a nossa matéria prima é limitada e há gerações que precisaram usufruir delas também.']",640,Não,387,1,120, 160, 120, 120, 120,213,0.0,0.0,0.0,0.0,0.0,16.0
70,,"['A questão das dst´s \xa0 no Brasil tem origem desde de a primeira revolução industrial que ocorreu no século dezoito, com o êxodo rural aumentou o nmero de doenças como tuberculose e sexualmente transmissíveis . Partindo desse pressuposto convém analisarmos\xa0 as principais causas e forma de combate para o impasse.', 'Com a revolução industrial as cidades cresceram assustadoramente e ao mesmo tempo desordenadamente, com precários serviços sanitários que facilitaram a proliferação de doenças, inclusive as sexuais. Análogo aos nossos dias, nós últimos a número de jovens infectados com o vírus HIV aumentou, de acordo com dados do ministério da saúde entre 2006 e 2015 a taxa de jovens entre 15 e 29 anos subiu de 2,6 para 6,9. Tal fato ocorre pela banalização do uso de preservativos nas relações sexuais entre os jovens.', 'Ademais, a falta de informação entre os jovens sobre os riscos da prática do sexo não seguro, além da gravidez, das doenças sexuais, e os prejuízos acarretados ao longo da vida por estas . De acordo com uma pesquisa publicada pelo jornal \xa0lobo\xa041% dos jovens brasileiros nunca conversaram sobre sexo com seus pais, 33% não tiveram educação sexual nas escolas. E inadmissível que a sociedade em pleno século 21 saia prejudicado por pensamentos e atitudes arcaicas como estas.', 'Desse modo, medidas são necessárias para a resolução do impasse. O governo deve criar propagandas de cunho educativo com ginecologistas explicando a importância do uso dos preservativos, e como se deve usar a camisinha feminina, visto que, muitas mulheres não sabem fazer o uso correto. As escolas devem criar palestras levando sexólogos para debaterem e tirarem dvidas dos alunos sobre esse assunto tão amplo que o sexo. Espera-se com isso que o quantitativo de jovens diagnosticados com doenças sexuais diminua a cada ano.']",600,Não,294,1,120, 120, 120, 120, 120,180,0.0,0.0,0.0,0.0,0.0,12.0
56,A situação carcerária no Brasil,"['A situação carcerária no Brasil é o reflexo de um sistema sem estruturas, agentes capacitados, equipe de saúde, e reeducação .\xa0Posto que, é um ambiente caótico que alimenta o ódio e encontra-se ao abandono e ao descaso dos poderes públicos. Diante disso, torna-se premente analisar as causas, consequências e possível medida para mitigar esse desafio.', 'As autoridades abdicaram gradativamente suas responsabilidades de manter a ordem . O encarceramento em massa e presos detidos de forma provisória adjunto da lentidão na justiça é o ápice desse sistema ineficaz. Outrossim, pode-se relacionar o problema ao experimento da prisão de Stanford, feito pelo pesquisador Philip Zimbardo, ao concluir que os indivíduos são de acordo com os moldes que lhes são oferecido. Em face disso, é lamentável que a dignidade humana seja esquecida e ignorada.', 'Ademais, outro fator a salientar é que a princípio são homens jovens majoritariamente negros, de classe social baixa, famílias desestruturadas, e sem estudos- reforçando a ideia que a raiz desse fenômeno está na falta de oportunidades e de educação. Somado a isso, tendo em vista o preconceito enraizado na sociedade, expõe o jovem negro ás opções fáceis de subemprego e marginalização, pois o ócio fortalece a cultura do crime. Faz-se imprescindível, portanto, uma conscientização social sobre a conjectura deplorável desse sistema.', 'Em síntese, é um complexo desafio hodierno e precisa ser mitigado. Por conseguinte o Governo Federal, como instância máxima de administração executiva, deve investir na educação e em projetos sociais como: acessibilizar nas periferias do Brasil, cursos gratuitos profissionalizantes para jovens de baixa renda, postos de saúde e emprego. Além disso, promover ações que reeduque o detento por meio de ensino de profissões e a parcerias de empresas privadas com incentivo fiscais que possam contrat-los. Com isso, espera-se promover um progresso social e aumentar as oportunidades para que o crime não seja a opção mais atraente aos jovens, futuro do Brasil.']",680,Sim,313,1,120, 160, 120, 160, 120,200,0.0,0.0,0.0,0.0,0.0,9.0
63,,"['Atualmente, no rasil, ocorreram duas grandes tragédias ambientais, as quais abalaram a população. Presenciou-se os desastrosos rompimentos das barragens da mineradora Vale de Mariana, em 2015, e de Brumadinho, em 2019. Esses melancólicos acontecimentos evidenciaram a complexa situação do país, em que, apesar de a legislação estabelecer punições aos criminosos ambientais, assim como fiscalizações regulares a áreas de risco, o que se observa na prática é uma negligência governamental e uma imunização de grandes corporações.', 'Segundo o artigo 225, inciso 3, da atual onstituição brasileira, empresas e agentes que lesam o meio ambiente estão sujeitos a punições já pré-estabelecias. No entanto, situações como a da empresa Vale, evidenciaram uma escassa atuação do governo nesse quesito, visto que não puniu adequadamente os agentes causadores do crime ambiental. Nesse contexto, a consolidação de ações que poderiam coagir essas grandes empresas não ocorre, fragilizando a situação do país.', 'Além disso, a elevada participação de grandes corporações no PIB (Produto Interno Bruto) brasileiro fomenta seu poder de barganha frente ao Estado, o qual fica sujeito aos interesses dessas empresas. Caso não atenda a suas vontades, o governo é ameaçado de perder o investimento de capital produtivo oriundo delas, assim como sua saída do território, o que prejudicaria não só o PIB, como geraria desemprego e poderia resultar em uma crise econômica . Diante disso, essas grandes corporações determinam limites econômicos e ambientais razoáveis aos seus interesses, contornando a legislação.', 'Tendo em vista essa dificuldade em combater os desastres ambientais causados pela ação de grandes corporações no Brasil, deve-se buscar soluções para o problema. Para isso, o governo pode, por exemplo, reforçar o cumprimento da legislação, visando, assim uma maior segurança e controle em relação aos possíveis desastres ambientais. Ademais, ele pode, também, diversificar os investimentos estatais para, assim, diminuir a dependência do PIB nacional em relação às grandes corporações e poder impor a legislação de maneira adequada a elas. Agindo dessa maneira, será possível a manutenção de, como apresentado na canção de Jorge Ben Jor, um país tropical e bonito por natureza .']",840,Não,339,1,160, 200, 160, 160, 160,206,0.0,0.0,0.0,0.0,0.0,9.0
43,A Presença do cancelamento na sociedade (G),"['A internet no dias de hoje ganhou muita influência das pessoas, por ser um meio de comunicação rápido e eficaz, a maioria da população tem e usa a internet.Ou seja,se percebe que há várias vantagens em ter acesso internet, mas infelizmente por ter toda essa rapidez de informação, fez com que as pessoas soubessem mais sobre a vida das outras, começando a expor suas opiniões, e desencadeando assim a cultura do cancelamento.', 'Cancelar se tornou uma forma de oposição a algo ou alguém, as pessoas começaram a cancelar as outras por suas más ações sobre a sociedade, isso para elas, é uma como forma de lição para quem praticou esse determinado ato poder refletir e mudar a sua conduta. Mas atualmente as pessoas estão cancelando as outras por qualquer motivo, por usar uma coisa cara, por expressar suas opiniões, por não ser o padrão da sociedade, dentre vários outros.', 'Segundo uma pesquisa feita pelo Rodrigo Martins Leite, psiquiatra do Instituto de Psiquiatria da USP (Universidade de São Paulo), ""as pessoas canceladas terão marcas pelo resto da vida e dificilmente terão uma rotina normal e irão desencadear a reclusão, tristeza, ansiedade e até a depressão."" Então, se reflete que é importante questionar a sociedade sobre suas ações, mas se deve ter responsabilidade ao fazer isso, afinal todos somos seres humanos , podendo errar e aprender com as falhas.', 'Lamentavelmente se chegou a um ponto em que cancelar alguém por qualquer motivo, tornou-se algo legal de se fazer, e fez as pessoas esquecerem do verdadeiro propósito do cancelamento, que é se opor ao racismo, homofobia e qualquer atitude preconceituosa presenciada na sociedade. Então as pessoas\xa0devem parar, refletir, buscar informações confiáveis, entender toda a história, para assim expor suas opiniões sejam elas positivas ou negativas sobre algo ou alguém.']",640,Sim,296,1,160, 120, 120, 120, 120,171,0.0,0.0,0.0,0.0,0.0,7.0
52,Um problema enfrentado no país,"['Com o passar dos anoso país vem enfrentado grande problema que é a gravidez na adolescência, muitas vezes a adolescente tem de 11 a 19 anos, esse problema está acontecendo porque os jovens de hoje em dia não fazem o uso de contraceptivos, e a consequência de não usar é a gravidez indesejada e doenças sexualmente transmissíveis.', 'Dados coletados apontam que 2,900,000 nascimentos de 500.000 foram de meninas de 14 a 19 anos e muitas delas engravidam novamente no de correr da adolescência.', 'Opiniões apontam que gravidez na adolescência é algo realmente preocupante por conta das novas mães saírem das escolas antes de terminarem os estudos e tendo problemas no futuro com desemprego e também o risco que elas podem correr de vida.', 'Para o país resolver este problema, é conscientizar os pais para mostrar que é errado ter relações sexuais sem contraceptivos e mostrar o que pode acontecer no futuro caso não use-s.']",440,Sim,154,1,120, 80, 80, 120, 40,97,0.0,0.0,0.0,0.0,0.0,3.0
85,Do pensamento maquiaveliano ao fim da opressão,"['Ainda que em uma democracia representativa, o povo não tenha direta participação nas leis, ele ganha esse direito com ferramentas como o referendo, o plebiscito e as leis de iniciativa popular. Entretanto, com base na análise da histórica situação brasileira de ampla desigualdade social, percebe-se a falta da voz expressiva do povo na política brasileira. Isso se dá principalmente pela defectível educação que faz com que o povo fique alienado da política.', 'Se para Maquiavel o desejo do governante é sempre de oprimir e (o) desejo do governado é de não ser oprimido, podemos inferir que em uma democracia representativa isso se vale, já que os políticos, escolhidos pelo povo, tentem a representar os seus próprios interesses. Nesse cenário, cabe ao povo, para não ser oprimido, utilizar de sua própria voz nas decisões políticas, mas isso não vem acontecendo na sociedade brasileira, tendo em vista que, desde 1988 só foram aprovadas quatro leis de iniciativa popular.', 'Assim sendo, a desigualdade social no Brasil não apresenta grandes mudanças e o povo acaba ficando sem aparato na política. A falha na educação brasileira tem importante participação nesse panorama, haja vista que, para formar cidadãos verdadeiramente críticos, deve-se deter de um bom ensino. Isso faz com que grande parte da população não entenda sobre sociedade, política, e pior, não queira entender tornando mais fácil a opressão imposta pela elite.', 'Diante dessa problemática, cabe, portanto, ao povo, por meio da análise das leis e de como estão sendo aplicadas, a maior participação política, não se alienando e nem dando liberdade para que o político possa fazer o que quiser. As instituições de ensino também devem atuar com a melhora no seu método de ensino, isso por meio de aulas específicas sobre política e sobre o papel do cidadão, fazendo com que os jovens não apenas entendam, mas queiram aprender mais sobre isso.']",720,Sim,308,1,160, 80, 160, 160, 160,174,0.0,0.0,0.0,0.0,0.0,1.0
49,INFLUÊNCIA PATOGÊNICA,"['Como dito por Humberto Eco, “ O drama da Internet é que ela levou o imbecil da aldeia ao portador da verdade.”, ou seja, a nternet torna qualquer um capaz de persuadir, de influenciar, papel responsável pelo chamado influenciador digital. Porém, a persuasão pode ser de caráter maligno , levando o telespectador a acreditar em uma ideia incompatível com o momento político ou social em que realmente está vivendo . Portanto, as redes sociais devem controlar o conteúdo inserido por usuários e os próprios influenciadores se conscientizar de suas atitudes.', 'A priori, as redes sociais devem julgar rigorosamente o conteúdo o qual autorizam ser compartilhado, cientes de que o papel do influenciador digital deve ser positivo e não afete ninguém, diferente de atitudes irresponsáveis, como um vídeo de uma festa realizada em pleno período de isolamento social contra o coronavrus postado pela blogueira Gabriela Pugliesi, o qual gerou não apenas polêmica, mas também rescisão de contrato por parte de patrocinadores que ela tinha.', 'Ademais, o papel do chamado influenciador digital deve não ser apenas lucro ou prejudicar seu púbico através de falsas ideologias, mas sim a disseminação de boas práticas e boas culturas . Logo, com esse objetivo, aquilo que Theodor Adorno e Max Horkheimer denominaram como indústria cultural, o uso de cultura como objetivo de lucro, seria bem menos evidenciada na sociedade.', 'Destarte, é necessário que as plataformas de compartilhamento em parceria com universidades\xa0 forneçam cursos a usuários de rede com alto nível de influência digital, capazes de mudar opiniões do seu público . A plataforma cederia uma bolsa de estudos ao usuário que por sua vez frequentaria aulas presenciais sobre matérias de relações sociais na faculdade mais próxima, e ao final do curso, com aprovação do aluno, esse seria permitido a compartilhar conteúdo na mídia . Deste modo, o papel do influenciador digital, o “portador da verdade”, não seria realizado por um simples imbecil, como dito por Humberto Eco, mas por um sábio influenciador.']",720,Sim,326,1,160, 160, 120, 160, 120,188,0.0,0.0,0.0,0.0,0.0,11.0
73,O Brasil é negro,"['Tantos se passaram e a discriminação racial ainda está presente em diversas partes do mundo. No Brasil, país com a maior população negra fora do continente africano, o preconceito e a falta de oportunidades evidenciam o pouco espaço que o negro ocupa nos setores das grandes profissões da sociedade.', 'Segundo a Pesquisa Nacional por Amostra de Domicílios (Pnad), realizada em 2014 pelo\xa0IBGE, 53% dos brasileiros se declararam como negros e pardos, um aumento de 5 pontos porcentuais em relação à mesma pesquisa realizada há dez anos.', 'Vários aspectos revelam a desigualdade existente entre os negros com relação às pessoas brancas, sejam eles econômicos ou sociais. Seus salários são mais baixos, a precariedade das condições de vida, as oportunidades de emprego são mais baixas, entre outros.', 'Dado o exposto, conclui-se que as instituições de ensino superior incluam em seus vestibulares a inclusão social através de cotas , assim o estudante negro terá outra possibilidade além do Enem e provas de instituições públicas. O governo deve elaborar projetos junto ao Ministério da ducação e da cultura para realizar debates no combate ao preconceito nas salas de aula e também promover eventos sociais em que tenha como foco a cultura negra e a questão do racismo por meio de exposições, danças e teatro aberto ao público e gratuitos.', 'O Brasil precisa da educação,para que através dela se formem melhores cidadãos para um futuro onde o fenótipo de uma pessoa não seja motivo de discriminação. Como disse Nelson Mandela: ´´ A educação é a arma mais poderosa que você pode usar para mudar o mundo´´.']",520,Sim,261,1,120, 80, 80, 120, 120,176,0.0,0.0,0.0,0.0,0.0,9.0
