prompt,title,essay,score,possui_titulo,quant_de_palavras,Zero?,Língua Port,Tema e Gênero,Coerência,Coesão,Prop de Interv,Distintas,Ortografia,Gramática,Pontuação,Estilo,Concordância,Outros
61,O Suícidio De Policíais.,"['Nota-se que o assunto suicídio ainda é considerado um ""\'Tabu""\' tendo em vista que os meios de comunicação divulgam muito pouco sobre isso. Na série ""\'13 razões porquê\'\' o tema é abordado de forma clara e objetiva, onde\xa0a personagem Hanna Becker é vítima de uma série de agressões emocionais. Trazendo esse fato para a realidade em um contexto diferente, onde os personagens mudam de figura. Pode-se culpar tal problema, o suicídio, para explicar o aumento de mortes entre os policiais também.', 's mortes entre os policiais alcançaram número assustadores, o que coloca muitos em posição de julgamento. Deduzem de imediato que tais estáticas cresceram por conta da grande taxa de homicídios dos PMs. O suicídio por sua vez, não é enxergado como principal causa da morte desse policial, bem como, s nvestigações não pendem para esse lado na maioria das vezes, o que acaba tomando rumos contraditórios, dificultando para que se encontre o real motivo. Por outro lado, falta ainda critérios dos órgãos responsáveis para identificar um soldado que esteja com sinais de depressão, colocando-o em um \'\'campo de guerra\'\' ""\'desarmado\'\' emocionalmente', 'Observa-se que tal cenário é maléfico em relação ao psicológico do soldado. Deixando sua saúde mental em segundo plano, ao contrário do que se pensa, o físico não é o único fator cujo o policial deve se ater. Inúmeros testes psicolgicos a qual o homem fardado passa,\xa0 não tem sido o suficiente para identificar uma possível tentativa suicida. Futuramente, se os pontos destacados acima não forem de suma importância, ganhando destaque no acompanhamento do profissional sendo eles: físico, psicológico e emocional, os números tendem a serem cada vez maiores. Não é opcional, é preciso que se vise o tema abordado.', 'Em virtude do que foi mencionado, seria interessante o órgão responsável por capacitar o policial, adotar um sistema de consultas semanais com o psicólogo para esse soldado, facilitando assim, o diagnstico de uma possível depressão, possibilitando um tratamento adequado em virtude da doença..']",560,Sim,325,1,120, 120, 120, 120, 80,202,0.0,0.0,0.0,0.0,0.0,9.0
46,---,"['A onstituição ederal de 1988- norma de maior hierarquia no sistema jurídico brasileiro- garante direitos fundamentais e sociais aos brasileiros. Todavia, percebe-se que na atual realidade brasileira, não há o cumprimento dessa garantia, principalmente no que diz respeito ao saneamento CC. Isso ocorre, pois, existe uma falta de investimento público para mudar a situação crítica que tantos cidadãos vivem, o que levanta questionamentos relacionados a privatização da água. Além disso, a privatização pode trazer malefícios as periferias.', 'Privatizar o sistema de saneamento básico, advém da necessidade de milhões de famílias que ainda não tm acesso a esse serviço, cerca de 17% da população do Brasil não tem disponível água tratada- de acordo com o Sistema Nacional de informações sobre saneamento (SNIS). Sob esse viés, é possível perceber um cenário de escasso investimento público, inclusive nas periferias, que são as mais afetadas pela falta de saneamento.', 'Apesar de a privatização do saneamento ser vista como uma forma de atrair investimentos privados para levar água e esgoto a toda população e melhorar a economia, exemplos de experincias internacionais nos levam a crer contrariamente. Entre elas: Paris, Berlim, Buenos aires e La Paz, que foram surpreendidas negativamente, as empresas privadas estão em busca de lucro, e lucrar nesses casos foi sinônimo de falta de acesso de um número grande de pessoas à sobrevivência, pois água é sobrevivência . A partir disso, críticos, como o deputado federal Glauber Braga, afirmam que atitudes semelhantes, podem trazer maiores complicações as periferias.', 'Portanto, medidas são necessárias para resolver esses impasses. A fim de tornar efetiva a Constituição de 1988, cabe aos estados e municípios implementarem saneamento nas áreas mais precárias, e aos poucos ampliar essas manutenções, por meio de formação de conselhos regionais que levem os problemas das regiões para as prefeituras e órgãos que possam contribuir. Somado a isso, o Estado deve em seu poder legislativo,\xa0 atribuir punições a municípios que não levarem a acessibilidade a suas respectivas regiões, para assim, a privatização da água não seja uma saída para problemas que o Brasil não consegue solucionar.']",720,Sim,341,1,160, 160, 120, 120, 160,215,0.0,0.0,0.0,0.0,0.0,12.0
80,,"['Há anos no Brasil, \xa0os negros são vistos como uma classe inferior, desde a escravidão, os negros eram submetidos a \xa0ofensa, \xa0\xa0e a vários tipos de tortura para satisfazer a vontade dos branco , mesmo com fim da escravidão, \xa0\xa0e obtendo a liberdade, ainda sim eram obrigados a trabalhar para os brancos, pois não tiveram estudos e passaram a vida no trabalho braçal, encontrando como alternativa servir os brancos.', 'O Racismo no Brasil é diferente em \xa0outros países \xa0\xa0como Estados Unidos, África do Sul \xa0\xa0onde de fato o racismo é notório, onde houve a segregação das raças branca e negra, porém é visto a todo o momento, nas escolas, na entrevista de emprego, nas ruas,\xa0 a discriminação, os desrespeitos com os negros.', '\xa0 pune ']",440,Não,125,1,120, 80, 80, 80, 80,89,0.0,0.0,0.0,0.0,0.0,9.0
49,Influenciadores ou manipuladores digitais?,"['Presentemente tornou-se notório o crescimento da tecnologia como forma de trabalho, além de conseguir alcançar um público maior, a tecnologia e redes sociais também estende uma estrutura mais impessoal entre o consumidor e o mercante . Uma vez que ideias também são identificadas como uma forma de produto, os digitais influencers estão conquistando em grande escala o seu espaço neste grande mercado digital. Embora a ideia seja dispor de conteúdos diversos onde pode-se ser vendido não somente marcas, mas também ideias e comportamento em que, em tese, seja uma profissão simples e inocente, muitos males e controvérsias acabam se levantando\xa0 junto a esta profissão.', 'Atualmente são grandes o número de influencers no meio digital, grandes nomes do YouTube ou Instagram que se tornam comuns em nosso dia a dia, tais como Whindersson Nunes, Maisa Silva e Kéfera. A grande questão vem à tona quando se percebe o grande número de influenciadores que estão ao alcance em apenas um clique. Trata-se de um grande poder de conhecimento dentro de poucos segundos onde as opiniões se chocam e se distorcem com facilidade, fazendo com que os telespectadores de influencers hajam como tal, pois compram sua ideia, opinião e maneira de viver, adotando\xa0 como seu.', 'Este fato reflete na questão de sempre querer ser aceito socialmente, e revela o quanto esta necessidade fisiológica pode ser perigosa, por exemplo: escolhe-se um nicho ao qual mais se identifica e não se permite mais obter informações que vem de fora do seu ciclo, da sua zona de conforto.\xa0Pode-se então começar a perguntar se a sociedade em si como um todo está sendo realmente influenciada ou manipulada. Pensam como querem? Consumam o que querem? Ou apenas estão seguindo rótulos de um convívio social onde se é aceito?', 'O que deve-se então fazer para fugir de uma possível manipulação ou influncia enganosa?\xa0 Recomenda-se que a zona de conforto\xa0não seja de total predominância. Tendo em mãos tão grande fonte de conhecimento com tantos diferentes influencers, passa-se a obter também um maior nmero de direções onde pode-se ter uma pesquisa mais abrangente e uma melhor formação de ideias, colocando\xa0 em prtica o senso crítico e social.']",640,Sim,356,1,160, 120, 120, 120, 120,206,0.0,0.0,0.0,0.0,0.0,12.0
69,,"['O Brasil destaca-se no cenário internacional como exportador de grãos e carnes. Através das inovações tecnológicas\xa0como os fertilizantes químicos, os agrotóxicos e as sementes transgênicas os produtores brasileiros consolidaram a produção nacional no mercado externo, favorecendo a balança comercial. Todavia, o uso dos agrotóxicos ainda é um dilema pois a segurança quanto ao seu uso é incerta. Nesse contexto, haja vista que a agropecuária é fundamental para o desenvolvimento econômico, a pesquisa científica nas instituições públicas deve ser incentivada para a resolução dos entraves ligados aos agroquímicos.', 'Convém ressaltar, a princípio, os riscos que os agrotóxicos representam saúde humana e ao meio ambiente . A presença de vestígios desses compostos nos alimentos está relacionado a doenças como o câncer e o seu uso recorrente pode levar a degradação do ecossistema local,\xa0 através da contaminação do solo e da água. Dessa forma, a negligência governamental frente a essa questão acarreta não só na saúde da população como também prejudicam os biomas brasileiros.', 'Sob este viés, observa-se a falta de engajamento da comunidade científica brasileira. Tal fato dificulta a ação dos parlamentares e mantêm as medidas contra os agrotóxicos somente no papel. Ademais, os esforços para a ampliação da agropecuária no Brasil têm se voltado para a ampliação da produção, em detrimento do desenvolvimento sustentável.', 'Diante dos fatos supracitados , o Estado deve reforçar as instituições de referência na área como a Embrapa (Empresa Brasileira de Pesquisa Agropecuária) e a Esalq (Escola de Agricultura Luiz de Queiroz) com o intuito de elaborar medidas alternativas ao uso dos agrotóxicos. Assim, o Brasil não só superará a questão atual como também consolidará o setor agrícola em âmbito internacional.']",680,Não,274,1,120, 160, 120, 160, 120,167,0.0,0.0,0.0,0.0,0.0,6.0
48,A importância do SUS aos brasileiros,"['Segundo o filósofo Platão, ""O importante não é viver, mas viver bem"", demonstrando que a qualidade de vida supera o da própria existência. Deste modo, foi criado pelo governo do Brasil, o Serviço Único de Saúde (SUS), para atender toda a população, sendo este de vital importância para todos. Entretanto, o SUS enfrenta grandes desafios no país, como a demografia brasileira e o coronavírus.', 'Primeiramente, cabe ressaltar que o Brasil ocupa o quinto lugar entre os 20 países mais populosos do mundo, com mais de 200 milhões de habitantes, sendo a única nação com um sistema de saúde pública universal disponível para um número tão grande de pessoas . Ademais, além dos atendimentos em hospitais e postos de saúde, este serviço faz distribuições de medicamentos, imunizações contra doenças e intervenções cirúrgicas. Contudo, o SUS enfrenta diversos problemas, como o tempo de espera para atendimentos, falta de equipamentos e ainda dificuldades nos agendamentos de cirurgias, situações que violam o previsto na Constituição Federal brasileira, promulgada em 1988, que garante a todos indivíduos o direito à saúde e ao bemestar social.', 'Além disso, na contemporaneidade, o mundo foi invadido por um novo vírus, cuja transmissão se faz rapidamente e causa a grave doença Covid 19, que pode levar morte em apenas algumas semanas. Diante deste quadro, o país enfrenta um enorme desafio, como a falta de leitos de UTIs e respiradores, itens que o SUS não possui em número suficiente para o grande número de infectados. Segundo a Associação de Medicina Intensiva Brasileira (AMIB), o SUS tem em média 1,4 leitos para cada 10 mil habitantes, demonstrando que os óbitos não poderão ser evitados, caso os infectados aumentem demais.', 'Portanto, é essencial o serviço de saúde públic\xa0oferecido pelo SUS à população brasileira, na qual o governo juntamente com o Ministério de Saúde, devem aumentar os recursos financeiros destinados ao SUS, para que este invista em aquisições de medicamentos e equipamentos hospitalares, bem como em aumento de profissionais de saúde, para que a população possa usufruir plenamente do serviço de saúde. Além disso, com a epidemia do coronavírus, deve-se fazer acordos com hospitais privados para o compartilhamento de leitos de UTIs. Somente assim, o viver bem, declarado por Platão, poderá ser alcançado pelo cidadão brasileiro.']",880,Sim,372,1,160, 160, 160, 200, 200,203,0.0,0.0,0.0,0.0,0.0,10.0
46,Privatização do saneamento básico,"['No documentário ""Saneamento básico: um drama brasileiro"", é retratada uma realidade horrípila vivida pela população carioca em uma situação extrema de precariedade de serviços de saneamento básico. O documentário foca na favela de Rio das pedras, local onde toda a população se vê quase extinta de serviços de água e esgoto. Fora das telas, é fato que a realidade apresentada pela favela de Rio das pedras pode ser relacionada a realidade vivida por mais de 35 milhões de brasileiros.', 'Em primeiro lugar, é importante destacar que, em função do grande crescimento populacional, milhões de pessoas se vem diante da falta de serviços de água e esgoto. Este problema pode resultar em doenças transmitidas pela água não tratada, como por exemplo, a leptospirose.', 'De acordo com o filósofo Albert Schweitzer, vive-se atualmente em uma realidade na qual o homem não respeita a natureza de forma correta, e toma por consequência os efeitos de seu desrespeito. A partir do exposto, os indivíduos tendem a ficar cada vez mais mercer de tal realidade.', 'Depreende-se, portanto, que uma medida seja tomada para mitigar esse impasse. Os governantes\xa0 diante de todos os fatos apresentados\xa0 devem promover saneamento básico para todas as cidades do Brasil, e criar projetos para este fim, investindo de forma correta no tratamento de água e esgoto. Espera-se, com isso, que esse problema seja de uma vez por todas extinto.']",800,Sim,228,1,160, 160, 120, 200, 160,132,0.0,0.0,0.0,0.0,0.0,3.0
63,Grandes corporações e suas influências no meio ambiente,"['Há tempos obesrva-se no Brasil a ocorrência de impactos ambientais causados por grandes corporações, o caso mais recente é o de Brumadinho. Com isso há muitas coisas prejudiciais, como a lama tóxica, materiais perigosos e a destruição da fauna e flora.', 'Diante do exposto\xa0 esta lama é altamente tôxica, e com muitos metais pesados, que formam uma pasta de rejeitos contendo chumbo, níquel, cobre, manganês, cobalto, zinco, e cromo e que pode causar grande estrago em seres vivos.', 'Além disso, esses materiais perigosos são altamente prejudiciais a saúde, podendo comprometer a vida de quem está por muito tempo em contato com essa lama. Ela entra no corpo se ingerida, inalada, ou via venal se não cuidada pode causar câncer, doenças pulmonares, doenças neurolgicas e renais.', 'Uma outra preocupação constante é com a fauna e a flora, que foram totalmente destrudas por onde a lama passou. A água e o solo também foram contaminados, até o subsolo. As terras estão improdutivas parao plantio, e a água está imprópria para o consumo.', 'Levando em consideração esses aspectos precisa de uma fiscalização mais rigorosa do governo, com punições severas as empresas que colocam em risco a vida de muitas pessoas, e que as empresas idenizem as famílias que perderam suas casas e seus empregos.']",600,Sim,211,1,120, 120, 120, 120, 120,137,0.0,0.0,0.0,0.0,0.0,11.0
50,Coronavírus,"['É consenso que nos últimos dias tem-se noticiado com muita frequência os efeitos do oronavírus em todas as partes do mundo . Diante de tudo isso, é considerável destacar a ciência como um instrumento importante, pois possibilita o desenvolvimento de vacinas e descoberta de tratamento .', 'Sabe-se que as vacinas protegem o organismo da invasão por bactérias e vírus responsáveis pelas doenças infecciosas. Especialistas do mundo todo estão trabalhando para encontrar uma vacina eficaz, e a esperança é de que a ciência possa ser a solução para combater esse vírus.', 'O Governo Federal, precisa investir mais na ciência , j que é uma aliada não só em momentos de crises como em todas as situações . Podemos usar na educação dos alunos cientistas para que eles possam ter mais aulas práticas, e não apenas teóricas . É considerável investir em aparelhos respiratórios, pois vimos o quanto precisamos\xa0 para agir contra o ovo oronavírus.']",680,Sim,153,1,160, 160, 120, 120, 120,101,0.0,0.0,0.0,0.0,0.0,7.0
83,,"['Durante o processo de formação do estado brasileiro entre os séc XV ao XXI, nota-se um frequente problema de exclusão social. Desde o período da escravidão, uma das minorias que são excluídas e inferiorizadas por um grupo expressivo da sociedade, são os negros. Com isso, percebe-se que essas e outras minorias convivem com uma difícil realidade, que pode ser amenizada de algumas maneiras através do esporte.', 'O racismo está muito presente na sociedade brasileira. De acordo com Durkheim, o fato social é uma maneira coletiva de agir e de pensar dotada de exterioridade e generalidade, seguindo essa linha de raciocínio, percebe-se que o preconceito também esta sendo passado de forma hereditária. Portanto um esporte que mostra a cultura trazida pelos negros e ensina indivíduos a terem diciplina é a capoeira, um meio de inclusão e uma atividade que vai contra o racismo.', 'Um outro fator a ser analisado, é o de que pessoas com menores condições financieiras também são descriminadas e vivem uma injusta realidade. Entretando, para Aristóteles, a política deve ser utilizada de modo que, pormeia da justiça, o equilíbrio seja alcançado na sociedade. Mantendo esse pensamento em foco, o esporte pode ser utilizado com uma atividade meio, tendo como objetivo de diminuir a exclusão.', 'Uma outra classe a margem da sociedade, é a dos portadores de deficiência física. Entretanto, esses individuos receberam como forma de inclusão um evento de estrutura global, as paraolimpíadas, atividades como forma de inclusão por meio das competições\xa0esportivas.', 'Entende-se, portanto, que o esporte pode ser utilizado como um caminho eficiente para incluir as minorias. Com isso, nota-se que é necessário uma via de mão dupla, na qual deve-se aumentar de um lado os investimentos e de outro a divulgação de ONGs e projetos sociais que utilizam-se do esporte para que o equilíbrio na sociedade seja alcançado.']",840,Não,302,1,120, 160, 160, 200, 200,164,0.0,0.0,0.0,0.0,0.0,13.0
